cluster_id,metric_cores,companies,recurrence_count,similarity_scores,unit_family,recommended_action,canonical_provisional_id,canonical_metric_core,low_confidence
cluster_795,water_stewardship_programme_coverage,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:165,water_stewardship_programme_coverage,False
cluster_796,watershed_area,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:166,watershed_area,True
cluster_797,cumulative_watershed_area,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:167,cumulative_watershed_area,True
cluster_798,water_harvesting_structures,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:168,water_harvesting_structures,False
cluster_799,total_water_harvesting_structures,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:169,total_water_harvesting_structures,False
cluster_800,rainwater_harvesting_potential,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:170,rainwater_harvesting_potential,True
cluster_801,water_harvesting_structures,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:171,water_harvesting_structures,False
cluster_802,net_water_storage_potential,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:172,net_water_storage_potential,False
cluster_803,acres_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:173,acres_covered,False
cluster_804,water_savings_potential,ITC,1,,volume,keep_provisional,ITC:itc_new_metric_distance_audit_applied:174,water_savings_potential,True
cluster_805,partnerships,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:175,partnerships,False
cluster_806,irrigation_projects,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:176,irrigation_projects,False
cluster_807,Taluks,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:178,Taluks,False
cluster_808,Gram_Panchayats,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:179,Gram_Panchayats,False
cluster_809,hatchlings_released,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:180,hatchlings_released,True
cluster_810,pastureland_coverage,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:181,pastureland_coverage,True
cluster_811,pastureland_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:182,pastureland_covered,False
cluster_812,villages_covered,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:183,villages_covered,True
cluster_813,soil_moisture_conservation,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:184,soil_moisture_conservation,True
cluster_814,acres_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:185,acres_covered,False
cluster_815,farmers_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:186,farmers_covered,False
cluster_816,women_farmers_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:187,women_farmers_covered,False
cluster_817,compost_units_constructed,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:188,compost_units_constructed,False
cluster_818,fpos,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:189,fpos,False
cluster_819,model_villages,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:190,model_villages,True
cluster_820,artificial_inseminations,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:191,artificial_inseminations,True
cluster_821,social_forestry_area,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:192,social_forestry_area,True
cluster_822,poor_households,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:193,poor_households,True
cluster_823,agro_forestry_bund_models,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:194,agro_forestry_bund_models,True
cluster_824,commercial_species_tree_plantations,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:195,commercial_species_tree_plantations,False
cluster_825,farm_forestry_programme_area,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:196,farm_forestry_programme_area,False
cluster_826,livelihood_generated,ITC,1,,time,keep_provisional,ITC:itc_new_metric_distance_audit_applied:197,livelihood_generated,False
cluster_827,high_yielding_progeny,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:198,high_yielding_progeny,True
cluster_828,artificial_inseminations,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:199,artificial_inseminations,True
cluster_829,calving,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:200,calving,True
cluster_830,women_trained_as_pashu_sakhis,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:201,women_trained_as_pashu_sakhis,False
cluster_831,animals_supported,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:202,animals_supported,False
cluster_832,dairy_farmers,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:203,dairy_farmers,False
cluster_833,cattle_feed_distribution,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:204,cattle_feed_distribution,False
cluster_834,social_forest_programme,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:205,social_forest_programme,True
cluster_835,livelihood_opportunities,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:206,livelihood_opportunities,True
cluster_836,livelihood_opportunities,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:207,livelihood_opportunities,True
cluster_837,hardcore_poor_programme,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:208,hardcore_poor_programme,True
cluster_838,self_help_groups,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:209,self_help_groups,True
cluster_839,out_of_school_children_mainstreamed,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:210,out_of_school_children_mainstreamed,True
cluster_840,cumulative_out_of_school_children,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:211,cumulative_out_of_school_children,True
cluster_841,anganwadi_sevikas_trained,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:212,anganwadi_sevikas_trained,False
cluster_842,children_reached_by_sevikas,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:213,children_reached_by_sevikas,False
cluster_843,children_covered_in_saharanpur,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:214,children_covered_in_saharanpur,False
cluster_844,government_primary_schools_and_anganwadis_covered,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:215,government_primary_schools_and_anganwadis_covered,True
cluster_845,self_help_group_members,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:216,self_help_group_members,True
cluster_846,self_help_groups,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:217,self_help_groups,True
cluster_847,benefited_women,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:218,benefited_women,True
cluster_848,scheme_linkages,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:219,scheme_linkages,True
cluster_849,women_beneficiaries,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:220,women_beneficiaries,True
cluster_850,children_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:221,children_covered,True
cluster_851,cumulative_children_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:222,cumulative_children_covered,True
cluster_852,supplementary_learning_centres,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:223,supplementary_learning_centres,True
cluster_853,school_management_committees,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:224,school_management_committees,False
cluster_854,watsan_committees,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:225,watsan_committees,True
cluster_855,girl_students,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:226,girl_students,True
cluster_856,students_reached,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:227,students_reached,True
cluster_857,schools_reached,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:228,schools_reached,True
cluster_858,children_covered,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:229,children_covered,True
cluster_859,students_targeted_wash_campaigns,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:230,students_targeted_wash_campaigns,False
cluster_860,wash_campaigns_conducted,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:231,wash_campaigns_conducted,True
cluster_861,schools_covered_hand_hygiene,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:232,schools_covered_hand_hygiene,True
cluster_862,children_reached_hand_hygiene,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:233,children_reached_hand_hygiene,True
cluster_863,young_instructors_trained,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:234,young_instructors_trained,True
cluster_864,creativity_fairs_conducted,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:235,creativity_fairs_conducted,True
cluster_865,youth_trained,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:236,youth_trained,True
cluster_866,cumulative_youth_trained,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:237,cumulative_youth_trained,True
cluster_867,youth_trained_community_skilling,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:238,youth_trained_community_skilling,True
cluster_868,youth_trained_other_partners,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:239,youth_trained_other_partners,True
cluster_869,youth_trained_differently_abled,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:240,youth_trained_differently_abled,True
cluster_870,individuals_covered_sixth_sense,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:241,individuals_covered_sixth_sense,True
cluster_871,training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:242,training,False
cluster_872,primary_health_centres_upgraded,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:243,primary_health_centres_upgraded,True
cluster_873,mobile_medical_units,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:244,mobile_medical_units,True
cluster_874,mobile_vision_units,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:245,mobile_vision_units,True
cluster_875,anemia_screening,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:246,anemia_screening,True
cluster_876,health_nutrition_coverage,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:247,health_nutrition_coverage,False
cluster_877,training,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:248,training,False
cluster_878,households_engaged,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:249,households_engaged,False
cluster_879,iodine_deficiency_awareness,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:250,iodine_deficiency_awareness,True
cluster_880,community_engagements,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:251,community_engagements,True
cluster_881,diagnostic_tests,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:252,diagnostic_tests,True
cluster_882,referrals,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:253,referrals,True
cluster_883,mobile_vision_units,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:254,mobile_vision_units,True
cluster_884,community_members_screened,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:255,community_members_screened,True
cluster_885,cases_referred_to_mvus,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:256,cases_referred_to_mvus,True
cluster_886,cataract_surgeries,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:257,cataract_surgeries,True
cluster_887,village_health_champions,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:258,village_health_champions,True
cluster_888,women_covered,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:259,women_covered,True
cluster_889,reverse_osmosis_water_purification_plants,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:260,reverse_osmosis_water_purification_plants,False
cluster_890,scientists_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:261,scientists_count,True
cluster_891,annual_volume_throughput,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:262,annual_volume_throughput,True
cluster_892,agri_value_chains,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:263,agri_value_chains,True
cluster_893,agri_value_chains,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:264,agri_value_chains,False
cluster_894,inclusive_value_chains,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:265,inclusive_value_chains,True
cluster_895,csr_meetings,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:266,csr_meetings,True
cluster_896,csr_meetings_attended,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:267,csr_meetings_attended,True
cluster_897,csr_meetings_attended,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:268,csr_meetings_attended,True
cluster_898,samples,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:269,samples,True
cluster_899,gross_cropped_area,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:270,gross_cropped_area,True
cluster_900,fish_cultivation_farmers,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:271,fish_cultivation_farmers,True
cluster_901,paddy_yield,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:272,paddy_yield,False
cluster_902,maize_yield,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:273,maize_yield,False
cluster_903,cultivation_costs,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:274,cultivation_costs,True
cluster_904,cultivation_costs,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:275,cultivation_costs,True
cluster_905,livestock_health_report,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:276,livestock_health_report,True
cluster_906,calf_mortality_report,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:277,calf_mortality_report,False
cluster_907,monthly_income_per_household,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:278,monthly_income_per_household,True
cluster_908,handwashing_station_current,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:279,handwashing_station_current,False
cluster_909,boundary_wall_current,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:280,boundary_wall_current,False
cluster_910,roof_repair_current,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:281,roof_repair_current,True
cluster_911,chipped_paint_current,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:282,chipped_paint_current,True
cluster_912,murals_presence,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:283,murals_presence,True
cluster_913,student_enrollment_duration,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:284,student_enrollment_duration,True
cluster_914,student_daily_attendance,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:285,student_daily_attendance,True
cluster_915,highest_reading_level_achievers,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:286,highest_reading_level_achievers,True
cluster_916,solving_division_problems,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:287,solving_division_problems,True
cluster_917,parent_involvement,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:288,parent_involvement,True
cluster_918,DSR_adoption_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:289,DSR_adoption_rate,False
cluster_919,area_increase_under_DSR,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:290,area_increase_under_DSR,True
cluster_920,plantation_costs,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:291,plantation_costs,True
cluster_921,cowshed_adoption_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:292,cowshed_adoption_rate,False
cluster_922,reading_comfort,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:293,reading_comfort,True
cluster_923,math_problem_solving,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:294,math_problem_solving,True
cluster_924,youth_assessment_pass_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:295,youth_assessment_pass_rate,True
cluster_925,household_responsibility_awareness,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:296,household_responsibility_awareness,True
cluster_926,adolescents_receiving_deworming,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:297,adolescents_receiving_deworming,True
cluster_927,adolescents_receiving_dietary_counseling,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:298,adolescents_receiving_dietary_counseling,True
cluster_928,women_developed_business,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:299,women_developed_business,True
cluster_929,women_feeling_capable_business,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:300,women_feeling_capable_business,True
cluster_930,women_earning_over_10000,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:301,women_earning_over_10000,True
cluster_931,women_influencing_financial_wellbeing,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:302,women_influencing_financial_wellbeing,True
cluster_932,women_able_to_arrange_regular_meals,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:303,women_able_to_arrange_regular_meals,True
cluster_933,women_affording_medical_care,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:304,women_affording_medical_care,True
cluster_934,women_confidence_decision_making,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:305,women_confidence_decision_making,True
cluster_935,women_learning_financial_skills,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:306,women_learning_financial_skills,True
cluster_936,regular_waste_segmentation,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:307,regular_waste_segmentation,True
cluster_937,women_taking_loans_from_SHGs,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:308,women_taking_loans_from_SHGs,True
cluster_938,SHG_women_starting_businesses,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:309,SHG_women_starting_businesses,True
cluster_939,women_knowledge_digital_payments,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:310,women_knowledge_digital_payments,True
cluster_940,women_doing_digital_transactions,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:311,women_doing_digital_transactions,True
cluster_941,composting_adoption,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:312,composting_adoption,True
cluster_942,composting_adoption,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:313,composting_adoption,True
cluster_943,composting_adoption,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:314,composting_adoption,True
cluster_944,carbon_emission_avoided,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:315,carbon_emission_avoided,True
cluster_945,carbon_emission_avoided,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:316,carbon_emission_avoided,True
cluster_946,counselling_coverage,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:317,counselling_coverage,False
cluster_947,adolescents_receiving_IFA,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:318,adolescents_receiving_IFA,True
cluster_948,purchased_electricity_from_renewables,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:319,purchased_electricity_from_renewables,False
cluster_949,onsite_solar_photovoltaic_power_plants,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:320,onsite_solar_photovoltaic_power_plants,False
cluster_950,renewable_electricity_capacity,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:321,renewable_electricity_capacity,True
cluster_951,commissioned_capacity,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:322,commissioned_capacity,True
cluster_952,renewable_energy_assets,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:323,renewable_energy_assets,True
cluster_953,acquisition_sproutlife,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:324,acquisition_sproutlife,True
cluster_954,consideration_ampl_foods,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:325,consideration_ampl_foods,True
cluster_955,bta_acquisition,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:326,bta_acquisition,True
cluster_956,transaction_duration,ITC,1,,duration,keep_provisional,ITC:itc_new_metric_distance_audit_applied:327,transaction_duration,True
cluster_957,weighted_average_exercise_price,ITC,1,,monetary,keep_provisional,ITC:itc_new_metric_distance_audit_applied:328,weighted_average_exercise_price,True
cluster_958,vesting_schedule,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:329,vesting_schedule,False
cluster_959,vesting_schedule,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:330,vesting_schedule,False
cluster_960,ordinary_shares,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:331,ordinary_shares,True
cluster_961,stock_options_granted,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:332,stock_options_granted,False
cluster_962,stock_options_outstanding,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:333,stock_options_outstanding,False
cluster_963,options_exercisable,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:334,options_exercisable,False
cluster_964,sar_units_outstanding,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:335,sar_units_outstanding,False
cluster_965,weighted_average_fair_value,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:336,weighted_average_fair_value,True
cluster_966,time_based_stock_options_granted,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:337,time_based_stock_options_granted,False
cluster_967,performance_based_stock_options_granted,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:338,performance_based_stock_options_granted,False
cluster_968,fmcg_cigarettes_turnover,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:339,fmcg_cigarettes_turnover,True
cluster_969,fmcg_others_turnover,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:340,fmcg_others_turnover,False
cluster_970,agri_business_turnover,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:341,agri_business_turnover,True
cluster_971,paperboards_paper_packaging_turnover,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:342,paperboards_paper_packaging_turnover,False
cluster_972,attrition_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:343,attrition_rate,False
cluster_973,attrition_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:344,attrition_rate,False
cluster_974,attrition_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:345,attrition_rate,False
cluster_975,women_participation,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:352,women_participation,True
cluster_976,employees,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:353,employees,False
cluster_977,women_participation,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:354,women_participation,True
cluster_978,workers,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:355,workers,False
cluster_979,attrition_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:356,attrition_rate,False
cluster_980,attrition_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:357,attrition_rate,False
cluster_981,attrition_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:358,attrition_rate,False
cluster_982,csr_and_sustainability_committee_composition,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:359,csr_and_sustainability_committee_composition,True
cluster_983,third_party_assurance,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:360,third_party_assurance,True
cluster_984,ghg_inventory,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:361,ghg_inventory,True
cluster_985,assurance_level,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:362,assurance_level,True
cluster_986,training_programmes,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:363,training_programmes,True
cluster_987,awareness_programme_coverage,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:364,awareness_programme_coverage,False
cluster_988,training_programmes,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:365,training_programmes,False
cluster_989,scientist_count,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:366,scientist_count,True
cluster_990,new_hybrids,ITC,1,,unknown,keep_provisional,ITC:itc_new_metric_distance_audit_applied:367,new_hybrids,False
cluster_991,wood_yield,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:368,wood_yield,False
cluster_992,solid_waste_recycling_rate,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:369,solid_waste_recycling_rate,False
cluster_993,waste_paper_sourced,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:370,waste_paper_sourced,False
cluster_994,percentage_of_total_input_materials,ITC,1,,percentage,keep_provisional,ITC:itc_new_metric_distance_audit_applied:371,percentage_of_total_input_materials,False
cluster_995,recycled_paper_used,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:372,recycled_paper_used,False
cluster_996,recycled_plastic_content_used,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:373,recycled_plastic_content_used,False
cluster_997,recycled_plastic_content_used,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:374,recycled_plastic_content_used,False
cluster_998,recycled_paper_used,ITC,1,,weight,keep_provisional,ITC:itc_new_metric_distance_audit_applied:375,recycled_paper_used,False
cluster_999,worker_count,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:376,worker_count,False
cluster_1000,employees_training,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:378,employees_training,False
cluster_1001,performance_reviews,ITC,1,,count,keep_provisional,ITC:itc_new_metric_distance_audit_applied:379,performance_reviews,False
